Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
130,Marco Asensio\Marco-Asensio,es ESP,FWMF,Real Madrid,es La Liga,21,1996,20.5,1226,1160,66,11,6,190,39,76,41,0,0,0,987,84,155,1048,142,22,13,1,1028,5,10,24,41
131,Iago Aspas\Iago-Aspas,es ESP,FW,Celta Vigo,es La Liga,29,1987,32.6,1290,1230,60,17,3,291,37,52,24,0,0,0,978,146,166,922,286,62,5,7,971,12,31,37,44
132,Benoît Assou-Ekotto\Benoit-Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33,1984,11.7,606,504,102,17,0,85,25,11,0,0,0,0,281,83,242,472,21,22,85,6,436,4,16,21,13
133,Simon Asta\Simon-Asta,de GER,MF,Augsburg,de Bundesliga,16,2001,0.1,7,6,1,0,0,2,0,0,0,0,0,0,5,1,1,1,5,0,1,0,5,0,0,0,1
134,Davide Astori\Davide-Astori,it ITA,DF,Fiorentina,it Serie A,30,1987,25.0,1507,1448,59,55,0,156,47,11,0,0,0,0,1074,179,254,1239,176,61,4,2,1306,6,30,12,17
135,Christian Atsu\Christian-Atsu,gh GHA,MFFW,Newcastle Utd,eng Premier League,25,1992,19.8,515,501,14,4,0,126,8,44,3,0,0,0,346,65,104,396,63,44,7,2,363,1,16,16,35
136,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Arsenal,eng Premier League,28,1989,11.7,319,298,21,0,0,81,2,23,0,0,0,0,219,43,57,21,268,23,2,1,219,1,9,16,21
137,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Dortmund,de Bundesliga,28,1989,15.7,339,304,35,0,0,63,2,19,0,0,0,0,215,72,52,33,259,31,1,7,240,2,5,7,13
138,Jean-Kévin Augustin\Jean-Kevin-Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,20,1997,14.1,293,277,16,3,3,60,5,15,1,0,0,0,201,58,34,29,231,18,1,3,223,0,5,6,15
139,Ludwig Augustinsson\Ludwig-Augustinsson,se SWE,DFMF,Werder Bremen,de Bundesliga,23,1994,28.1,1435,1153,282,31,0,229,33,74,15,0,10,1,775,322,338,1019,90,67,236,3,1113,4,28,18,63
140,Yann Aurel Bisseck\Yann-Aurel-Bisseck,de GER,DFFW,Köln,de Bundesliga,16,2000,1.7,81,78,3,2,0,7,2,0,0,0,0,0,68,7,6,13,65,3,0,0,75,0,2,1,0
141,Serge Aurier\Serge-Aurier,ci CIV,DF,Tottenham,eng Premier League,24,1992,15.9,1013,856,157,0,0,172,8,48,1,0,0,0,597,209,207,92,672,67,156,0,758,2,19,29,40
142,Charlie Austin\Charlie-Austin,eng ENG,FW,Southampton,eng Premier League,28,1989,11.5,235,228,7,0,0,44,1,2,0,0,0,0,122,42,71,21,144,46,1,1,167,4,6,2,6
143,Danilo Avelar\Danilo-Avelar,br BRA,DFFW,Amiens,fr Ligue 1,28,1989,19.2,840,696,144,15,0,123,17,58,0,0,0,0,394,68,378,545,50,90,129,3,535,4,20,11,22
144,Felipe Avenatti\Felipe-Avenatti,uy URU,FWMF,Bologna,it Serie A,24,1993,5.2,140,140,0,0,0,35,3,3,0,0,0,0,62,13,65,91,2,25,0,2,80,1,5,2,4
145,Durel Avounou\Durel-Avounou,cg CGO,MFDF,Caen,fr Ligue 1,19,1997,7.2,268,238,30,0,0,36,7,12,0,0,0,0,151,35,82,153,56,28,30,0,179,0,9,8,8
146,Chidozie Awaziem\Chidozie-Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20,1997,16.8,635,570,65,23,0,66,12,2,0,0,0,0,359,43,233,72,443,65,42,4,461,4,13,11,9
147,André Ayew\Andre-Ayew,gh GHA,FWMF,Swansea City,eng Premier League,27,1989,10.6,318,302,16,1,0,99,2,3,0,0,0,0,220,46,52,235,37,27,3,4,251,0,3,2,9
148,André Ayew\Andre-Ayew,gh GHA,FWMF,West Ham,eng Premier League,27,1989,9.9,286,275,11,1,0,60,1,4,0,0,0,0,197,34,55,216,26,23,2,2,213,2,6,5,14
149,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Swansea City,eng Premier League,25,1991,31.7,881,854,27,3,0,240,14,38,0,0,0,0,674,83,124,46,751,47,3,8,696,2,14,19,39
150,Karim Azamoum\Karim-Azamoum,fr FRA,MF,Troyes,fr Ligue 1,27,1990,25.3,953,905,48,19,2,200,20,34,25,0,0,0,634,89,230,99,709,100,3,7,664,4,40,24,36
151,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27,1989,37.0,2862,2775,87,32,2,293,57,54,0,0,0,0,2091,216,555,173,2401,194,55,14,2403,13,37,47,42
152,Ludovic Baal\Ludovic-Baal,gf GUF,DF,Rennes,fr Ligue 1,31,1986,12.9,820,687,133,14,1,118,8,22,0,0,0,0,516,106,198,600,46,49,119,0,625,3,14,35,18
153,Khouma Babacar\Khouma-Babacar,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,5.0,101,96,5,2,0,18,1,5,0,0,0,0,66,25,10,7,85,3,1,2,76,1,1,1,4
154,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Sassuolo,it Serie A,24,1993,8.3,140,133,7,0,0,41,2,7,0,0,0,0,90,31,19,20,96,8,1,10,114,1,4,1,2
155,Carlos Bacca\Carlos-Bacca,co COL,FW,Villarreal,es La Liga,30,1986,27.5,528,499,29,0,1,105,11,27,1,0,0,0,392,76,60,25,448,39,2,5,380,7,12,20,17
156,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,28,1989,26.1,1773,1702,71,43,2,301,65,16,0,0,0,0,1140,310,323,286,1369,82,5,7,1470,5,23,30,28
157,Holger Badstuber\Holger-Badstuber,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,24.1,1081,1035,46,45,0,157,40,2,0,0,0,0,711,156,214,866,94,84,1,8,915,5,19,12,8
158,Dylan Bahamboula\Dylan-Bahamboula,cg CGO,FWMF,Dijon,fr Ligue 1,22,1995,0.3,14,14,0,0,0,2,0,0,0,0,0,0,9,1,4,2,9,2,0,0,10,0,1,1,0
159,Farès Bahlouli\Fares-Bahlouli,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,3.4,156,130,26,8,0,34,10,19,18,0,0,0,98,11,47,30,121,4,0,1,103,1,2,3,4
160,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,18.5,328,313,15,0,0,64,5,22,1,0,0,0,219,40,69,42,241,24,4,5,222,0,10,9,26
161,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,33,1984,28.2,1607,1513,94,71,4,234,44,18,1,1,0,0,801,313,493,111,1313,133,21,10,1196,12,39,23,32
162,Leon Bailey\Leon-Bailey,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,24.6,1082,928,154,36,1,195,95,104,72,29,22,4,589,187,306,753,225,40,46,7,755,7,35,28,48
163,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,11.1,429,423,6,5,0,34,3,0,0,0,0,0,326,27,76,53,339,27,1,4,375,1,8,2,2
164,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,32,1984,21.2,976,806,170,19,0,159,30,50,20,0,0,0,574,110,292,637,156,46,131,2,730,6,19,21,36
165,Riad Bajić\Riad-Bajic,ba BIH,FWMF,Udinese,it Serie A,23,1994,0.9,22,21,1,0,1,6,0,0,0,0,0,0,11,9,2,11,5,2,0,2,16,0,0,1,2
166,Marvin Bakalorz\Marvin-Bakalorz,de GER,MF,Hannover 96,de Bundesliga,27,1989,22.8,619,611,8,5,0,139,7,11,0,0,0,0,331,127,161,71,458,53,3,9,440,5,15,10,17
167,Cédric Bakambu\Cedric-Bakambu,cd COD,FW,Villarreal,es La Liga,26,1991,14.0,281,269,12,1,0,51,8,18,0,0,0,0,208,39,34,21,223,26,0,3,200,1,4,11,11
168,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Chelsea,eng Premier League,22,1994,23.6,1098,1092,6,4,0,160,31,11,0,0,0,0,845,107,146,192,815,62,1,6,940,3,17,24,15
169,Zakaria Bakkali\Zakaria-Bakkali,be BEL,FWMF,La Coruña,es La Liga,21,1996,10.2,316,307,9,1,0,70,4,24,5,0,0,0,218,29,69,52,245,14,3,1,228,3,8,7,13
170,Ridle Baku\Ridle-Baku,de GER,MF,Mainz 05,de Bundesliga,19,1998,2.6,91,90,1,0,0,15,0,2,0,0,0,0,45,31,15,11,72,6,1,0,75,0,1,1,1
171,Keita Baldé\Keita-Balde,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,16.3,392,384,8,0,4,152,8,30,0,0,0,0,287,41,64,75,283,17,5,7,269,2,13,12,29
172,Sam Baldock\Sam-Baldock,eng ENG,FWMF,Brighton,eng Premier League,28,1989,0.4,7,6,1,1,0,1,0,2,0,0,0,0,5,1,1,1,6,0,0,0,4,0,0,0,1
173,Gareth Bale\Gareth-Bale,wal WAL,FWMF,Real Madrid,es La Liga,28,1989,19.9,770,750,20,0,2,152,37,58,0,0,0,0,549,92,129,635,71,29,18,5,604,7,12,18,30
174,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,782,649,133,2,0,103,8,39,0,0,0,0,423,120,239,469,107,65,131,3,579,0,23,14,29
175,Andrija Balić\Andrija-Balic,hr CRO,MF,Udinese,it Serie A,19,1997,12.0,555,515,40,21,0,92,30,12,17,4,1,0,381,75,99,37,487,18,2,5,444,2,7,13,16
176,Iván Balliu\Ivan-Balliu,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,1175,973,202,6,1,189,21,37,0,0,0,0,693,131,351,79,834,63,196,1,878,1,42,20,45
177,Fodé Ballo-Touré\Fode-Ballo-Toure,sn SEN,DF,Lille,fr Ligue 1,20,1997,22.8,1150,994,156,4,0,227,5,35,0,0,0,0,854,108,188,800,149,40,152,0,946,0,22,31,41
178,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,506,484,22,12,0,69,10,8,3,0,0,0,383,27,96,24,463,13,6,0,416,1,7,7,8
179,Leon Balogun\Leon-Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13.0,483,464,19,13,0,82,20,0,0,0,0,0,292,71,120,85,329,38,6,1,367,2,13,8,14
180,Mario Balotelli\Mario-Balotelli,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,760,713,47,16,4,146,25,12,0,0,0,0,548,86,126,66,657,16,2,11,568,6,13,29,30
181,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,27,1990,17.0,810,645,165,4,0,109,10,30,0,0,0,0,492,88,230,99,499,45,161,1,621,4,24,9,24
182,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,28.6,1185,1073,112,32,5,253,36,78,46,0,0,0,887,90,208,104,989,54,23,8,874,10,28,50,44
183,Yacine Bammou\Yacine-Bammou,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,8.1,257,257,0,0,1,36,8,14,0,0,0,0,179,23,55,74,154,21,0,4,189,1,10,2,15
184,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,2265,2069,196,96,2,393,96,43,89,0,0,0,1670,163,432,234,1969,44,10,3,1846,20,36,47,50
185,Mattia Bani\Mattia-Bani,it ITA,DF,Chievo,it Serie A,23,1993,14.6,641,616,25,12,0,68,32,1,0,0,0,0,421,65,155,50,525,33,13,4,516,1,16,8,6
186,Beni Baningime\Beni-Baningime,cd COD,MF,Everton,eng Premier League,18,1998,2.2,82,82,0,0,0,20,1,1,0,0,0,0,61,8,13,14,62,5,0,0,67,0,1,4,2
187,Léo Baptistão\Leo-Baptistao,br BRA,FWMF,Espanyol,es La Liga,24,1992,29.7,746,701,45,1,0,152,11,37,2,0,0,0,499,96,151,115,514,78,7,8,486,1,16,20,59
188,Sekou Baradji\Sekou-Baradji,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,5,5,0,0,0,1,0,0,0,0,0,0,3,1,1,4,0,1,0,0,2,0,0,1,1
189,Antonín Barák\Antonin-Barak,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,1158,1147,11,3,2,235,27,21,5,3,1,0,816,177,165,923,155,44,3,8,912,4,23,29,35
190,Andrea Barberis\Andrea-Barberis,it ITA,MF,Crotone,it Serie A,23,1993,33.7,1130,1005,125,47,0,195,39,30,57,17,8,4,602,218,310,152,842,84,7,8,807,6,26,17,40
191,Mariano Barbosa\Mariano-Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,253,174,79,16,0,23,5,0,0,0,0,0,115,11,127,21,184,1,0,40,162,0,14,0,0
192,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,22,1995,17.6,661,591,70,23,1,128,30,24,39,0,0,0,457,61,143,98,520,27,5,8,507,3,19,9,16
193,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,32,1985,12.5,579,437,142,10,0,100,7,24,0,0,0,0,216,87,276,51,328,58,132,1,390,2,26,8,13
194,Nicolò Barella\Nicolo-Barella,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,1631,1516,115,49,2,269,82,53,42,8,16,3,940,277,414,153,1376,61,10,11,1225,8,37,26,56
195,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,967,950,17,17,0,221,24,2,0,0,0,0,589,179,199,157,728,60,0,2,768,2,13,14,28
196,Ross Barkley\Ross-Barkley,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,1.4,51,51,0,0,0,5,1,3,0,0,0,0,44,3,4,11,39,1,0,0,38,1,1,1,2
197,Aymen Barkok\Aymen-Barkok,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,3.5,119,119,0,0,1,28,4,3,0,0,0,0,73,24,22,27,78,8,0,2,89,1,5,4,3
198,Ashley Barnes\Ashley-Barnes,eng ENG,FW,Burnley,eng Premier League,27,1989,24.1,509,497,12,0,0,144,2,17,0,0,0,0,258,103,148,86,268,91,1,25,306,3,20,15,20
199,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,eng Premier League,19,1997,0.1,7,6,1,0,0,1,0,1,1,0,0,0,5,1,1,1,5,1,0,0,6,0,0,0,0
200,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Betis,es La Liga,30,1987,26.3,1592,1436,156,13,4,253,31,79,1,0,0,0,1048,208,336,169,1154,98,142,4,1269,4,28,31,46
201,Antonio Barreca\Antonio-Barreca,it ITA,DFMF,Torino,it Serie A,22,1995,5.2,281,204,77,5,0,39,3,8,4,0,1,0,141,80,60,173,13,18,68,2,230,0,10,3,9
202,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,1083,1065,18,6,3,161,19,28,1,0,0,1,701,181,201,137,854,54,11,9,861,2,19,18,22
203,Barri\Barri,es ESP,MFFW,Getafe,es La Liga,21,1995,1.3,23,23,0,0,0,8,1,0,0,0,0,0,15,2,6,1,18,2,0,0,14,2,1,2,0
204,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,18,1998,4.9,126,117,9,0,0,28,7,4,0,0,0,0,84,20,22,27,86,6,3,2,97,0,2,4,4
205,Gareth Barry\Gareth-Barry,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,933,901,32,19,2,137,42,18,12,3,0,0,541,103,289,682,119,105,1,9,695,4,26,23,13
206,Fin Bartels\Fin-Bartels,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,389,381,8,1,4,94,6,19,0,0,0,0,267,77,45,16,335,26,3,4,283,1,3,13,26
207,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,115,115,0,0,0,18,3,0,0,0,0,0,81,6,28,8,87,15,0,0,88,0,4,2,2
208,Marc Bartra\Marc-Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,9.0,697,636,61,16,0,80,19,6,0,0,0,0,468,87,142,37,542,58,45,3,552,2,14,7,7
209,Marc Bartra\Marc-Bartra,es ESP,DF,Betis,es La Liga,26,1991,15.8,1107,1069,38,38,2,111,40,3,0,0,0,0,829,58,220,92,925,65,0,8,928,5,27,11,9
210,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,16.1,1264,1208,56,17,0,76,56,4,0,0,0,0,943,157,164,66,1098,44,39,1,1164,1,12,5,8
211,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,25,1992,28.0,1335,1291,44,21,2,230,42,14,10,4,4,2,880,209,246,198,1036,64,6,12,1091,6,27,19,27
212,Nicolas Basin\Nicolas-Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,161,135,26,1,0,15,2,6,0,0,0,0,69,28,64,113,9,12,25,0,109,0,6,2,7
213,Dušan Basta\Dusan-Basta,rs SRB,DFMF,Lazio,it Serie A,32,1984,8.6,394,335,59,4,0,60,14,24,0,0,0,0,200,71,123,42,270,20,55,3,291,0,7,9,15
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FW,Monaco,fr Ligue 1,20,1996,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FWMF,Fiorentina,it Serie A,20,1996,13.2,471,456,15,1,0,101,6,19,2,0,0,0,343,71,57,340,87,21,12,1,360,0,9,15,23
216,Samuel Bastien\Samuel-Bastien,be BEL,MFFW,Chievo,it Serie A,20,1996,15.1,487,479,8,3,0,73,12,9,0,0,0,0,348,72,67,69,378,21,5,3,403,2,7,6,14
217,Borja Bastón\Borja-Baston,es ESP,FW,Málaga,es La Liga,24,1992,11.0,231,216,15,1,0,63,2,2,0,0,0,0,151,44,36,12,169,29,0,4,175,0,9,9,11
218,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Atalanta,it Serie A,18,1999,1.0,84,72,12,3,0,4,4,0,0,0,0,0,57,7,20,55,12,8,9,0,72,0,1,1,3
219,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,866,838,28,20,0,99,25,2,0,0,0,0,688,88,90,232,589,29,7,2,786,0,11,6,6
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,23,1993,4.0,92,87,5,0,0,18,0,0,0,0,0,0,70,14,8,17,62,9,0,2,65,1,1,3,7
221,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,183,162,21,0,0,44,4,1,0,0,0,0,112,45,26,40,118,11,1,5,128,3,4,3,6
222,Moritz Bauer\Moritz-Bauer,at AUT,DFMF,Stoke City,eng Premier League,25,1992,14.5,458,336,122,6,1,105,12,31,0,0,0,0,174,67,217,36,252,40,116,2,274,2,12,12,25
223,Robert Bauer\Robert-Bauer,de GER,DF,Werder Bremen,de Bundesliga,22,1995,10.6,503,442,61,13,0,91,18,9,0,0,0,0,282,79,142,29,382,34,48,6,368,2,9,7,20
224,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,1405,1087,318,88,0,148,31,0,0,0,0,0,704,78,623,186,967,1,0,173,975,7,40,2,1
225,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21,1996,29.0,1544,1424,120,59,0,191,41,9,0,0,0,0,1012,190,342,173,1157,110,61,4,1263,4,29,15,22
226,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,15.5,951,905,46,42,0,158,35,2,0,0,0,0,715,121,115,161,721,49,4,4,867,1,7,8,11
227,Jon Bautista\Jon-Bautista,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,2.1,36,34,2,0,0,7,0,0,0,0,0,0,28,6,2,5,28,1,0,0,25,0,2,4,0
228,Paul Baysse\Paul-Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,293,288,5,5,0,53,8,1,0,0,0,0,201,25,67,55,195,33,0,3,243,1,9,1,4
229,Paul Baysse\Paul-Baysse,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,551,535,16,14,0,90,14,2,0,0,0,0,342,70,139,84,361,88,2,5,433,0,15,5,5
230,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,1.3,25,25,0,0,0,10,0,2,0,0,0,0,11,9,5,2,16,3,0,1,11,0,1,0,2
231,Hervé Bazile\Herve-Bazile,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,9.8,323,280,43,10,1,52,25,55,32,0,0,0,160,23,140,256,46,16,1,2,178,1,17,8,17
232,Riechedly Bazoer\Riechedly-Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,249,247,2,2,0,35,15,3,0,0,0,0,166,43,40,55,183,8,0,1,213,0,3,2,1
233,Enrico Bearzotti\Enrico-Bearzotti,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,4.6,174,148,26,0,0,25,2,10,0,0,0,0,96,32,46,9,132,6,26,0,128,0,2,3,10
234,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Leganés,es La Liga,29,1988,18.6,316,291,25,2,0,80,2,11,0,0,0,0,169,71,76,51,164,46,2,10,206,4,8,6,12
235,Bebé\Bebe,pt POR,MFFW,Eibar,es La Liga,27,1990,4.1,152,138,14,5,0,37,6,25,4,0,0,0,82,26,44,22,108,13,5,2,91,0,10,2,13
236,Ihlas Bebou\Ihlas-Bebou,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,23.8,652,649,3,0,3,157,16,49,0,0,0,0,372,145,135,58,484,61,2,4,462,2,19,14,31
237,Andreas Beck\Andreas-Beck,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,21.4,1161,905,256,19,1,202,26,54,0,0,0,0,536,245,380,160,694,35,237,3,820,6,20,24,58
238,Henri Bedimo\Henri-Bedimo,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,0.5,24,22,2,1,0,3,0,0,0,0,0,0,15,1,8,16,4,2,1,1,19,0,0,1,0
239,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,184,171,13,5,0,28,4,0,0,0,0,0,115,9,60,25,130,19,8,1,137,0,9,2,2
240,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,891,602,289,91,0,64,42,0,0,0,0,0,329,36,526,107,568,1,0,171,523,2,40,4,3
241,Valon Behrami\Valon-Behrami,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,513,498,15,12,0,80,5,0,0,0,0,0,363,66,84,58,390,45,3,2,419,1,13,1,12
242,Vid Belec\Vid-Belec,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,86,64,22,6,0,3,1,0,0,0,0,0,58,4,24,15,59,0,0,11,70,0,1,0,0
243,Vid Belec\Vid-Belec,si SVN,GK,Benevento,it Serie A,27,1990,12.4,361,224,137,35,0,30,5,0,0,0,0,0,148,27,186,25,253,0,0,68,235,1,17,2,0
244,Ishak Belfodil\Ishak-Belfodil,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15.0,443,432,11,0,1,136,7,29,0,0,0,0,228,106,109,37,269,73,3,7,273,2,12,12,26
245,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,892,855,37,34,1,134,45,2,1,0,0,0,527,117,248,122,650,82,2,9,679,2,30,18,12
246,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,27,1990,12.7,530,495,35,5,2,82,16,55,3,1,0,0,363,72,95,29,459,15,25,1,389,3,11,13,17
247,Héctor Bellerín\Hector-Bellerin,es ESP,DFMF,Arsenal,eng Premier League,22,1995,33.9,2121,1916,205,1,2,279,14,69,0,0,0,0,1514,257,350,194,1597,104,204,3,1758,7,20,49,69
248,François Bellugou\Francois-Bellugou,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,975,963,12,9,0,168,40,2,0,0,0,0,701,72,202,178,689,90,0,0,772,3,36,13,15
249,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,23,1993,29.8,610,575,35,1,1,177,6,20,0,0,0,0,385,148,77,92,387,46,6,21,441,0,17,13,32
250,Chaouki Ben Saada\Chaouki-Ben-Saada,tn TUN,FWMF,Troyes,fr Ligue 1,33,1984,3.8,196,185,11,2,1,43,11,7,6,0,0,0,141,14,41,151,31,10,3,0,150,2,4,3,9
251,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Sevilla,es La Liga,26,1990,18.9,460,432,28,0,0,103,2,12,0,0,0,0,365,47,48,217,204,29,1,3,357,5,7,17,12
252,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Monaco,fr Ligue 1,33,1983,2.5,47,32,15,3,0,5,0,0,0,0,0,0,26,0,21,2,33,0,0,9,34,0,0,1,0
253,Ahmad Benali\Ahmad-Benali,ly LBY,MF,Crotone,it Serie A,25,1992,9.0,379,353,26,7,1,77,7,6,2,0,0,0,243,71,65,94,256,17,8,0,288,3,11,10,13
254,Yohan Benalouane\Yohan-Benalouane,tn TUN,DF,Leicester City,eng Premier League,30,1987,1.0,34,29,5,2,0,4,2,3,0,0,0,0,15,6,13,4,21,5,3,0,19,0,4,1,2
255,Marco Benassi\Marco-Benassi,it ITA,MFFW,Fiorentina,it Serie A,22,1994,30.9,1322,1294,28,8,3,229,31,46,2,0,0,0,838,259,225,262,933,80,15,7,994,6,20,31,44
256,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Juventus,it Serie A,30,1987,19.5,1375,1353,22,19,0,149,34,0,0,0,0,0,1060,141,174,103,1169,73,3,5,1251,1,13,11,7
257,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,28,1989,17.7,977,856,121,26,2,142,23,30,0,0,0,0,589,169,219,118,676,57,95,7,759,1,16,16,19
258,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,28,1989,26.1,1573,1524,49,47,0,186,35,3,0,0,0,0,1155,159,259,330,1091,100,2,9,1363,3,31,15,10
259,László Bénes\Laszlo-Benes,sk SVK,MF,M'Gladbach,de Bundesliga,19,1997,0.4,25,22,3,3,0,3,1,0,0,0,0,0,19,1,5,21,3,1,0,0,21,0,0,0,1
260,Nicolas Benezet\Nicolas-Benezet,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,18.3,977,876,101,22,2,243,36,62,60,0,0,0,694,90,193,208,712,38,13,2,705,4,11,42,42
261,Marcel Benger\Marcel-Benger,de GER,MF,M'Gladbach,de Bundesliga,19,1998,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
262,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,24,1993,28.0,521,362,159,32,0,49,9,0,0,0,0,0,291,11,219,43,381,0,0,84,365,1,12,4,2
263,Charlison Benschop\Charlison-Benschop,cw CUW,MFFW,Hannover 96,de Bundesliga,27,1989,2.0,54,51,3,1,0,12,2,4,0,0,0,0,27,17,10,10,36,2,1,1,37,0,2,2,1
